t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,adc,F_N,tau_Nm,mode
25983.478289845,-149.3701171875,26.3,0.4590215932745087,200,208,1185,2.5766083818245833,0.3220760477280729,FORCE
25983.482398833,-148.29345703125,26.200000000000003,0.45727626402251437,200,190,1185,2.5798498379925836,0.32248122974907295,FORCE
25983.486386411,-147.15087890625,26.900000000000002,0.4694935687864747,200,196,1185,2.582280930118584,0.322785116264823,FORCE
25983.490327784,-146.1181640625,25.900000000000002,0.45204027626653137,200,198,1185,2.5841042492130843,0.32301303115163554,FORCE
25983.494362649,-145.12939453125,25.5,0.44505895925855404,200,196,1185,2.58547173853396,0.323183967316745,FORCE
25983.49832327,-144.11865234375,23.6,0.4118977034706618,200,198,1185,2.5864973555246165,0.32331216944057706,FORCE
25983.502344863,-143.23974609375,22.700000000000003,0.39618974020271286,200,214,1185,2.587266568267609,0.32340832103345113,FORCE
25983.506338802,-142.31689453125,22.200000000000003,0.3874630939427412,200,220,1247,2.6217155455047663,0.3277144431880958,FORCE
25983.510308107,-141.39404296875,20.400000000000002,0.3560471674068433,200,200,1247,2.647552278432635,0.33094403480407936,FORCE
25983.514291338,-140.712890625,19.5,0.34033920413889424,200,229,1247,2.6669298281285356,0.33336622851606695,FORCE
25983.518226505,-139.94384765625,19.3,0.3368485456349056,200,221,1247,2.681462990400461,0.3351828738000576,FORCE
25983.522179707,-139.19677734375,19.200000000000003,0.3351032163829113,200,211,1247,2.6923628621044053,0.33654535776305067,FORCE
25983.526201688,-138.427734375,19.5,0.34033920413889424,200,190,1247,2.7005377658823635,0.33756722073529544,FORCE
25983.530338643,-137.61474609375,19.700000000000003,0.34382986264288296,200,184,1247,2.7066689437158327,0.3383336179644791,FORCE
25983.534326601,-136.845703125,18.900000000000002,0.3298672286269283,200,185,1247,2.7112673270909338,0.3389084158863667,FORCE
25983.538333969,-136.0546875,19.900000000000002,0.3473205211468716,200,187,1247,2.7147161146222603,0.33933951432778253,FORCE
25983.542199697,-135.24169921875,20.5,0.35779249665883756,200,187,1247,2.7173027052707543,0.3396628381588443,FORCE
25983.546207205,-134.45068359375,21.8,0.38048177693476387,200,190,1247,2.7192426482571252,0.33990533103214066,FORCE
25983.550306528,-133.5498046875,22.3,0.3892084231947355,200,189,1247,2.7206976054969036,0.34008720068711296,FORCE
25983.554229206,-132.626953125,21.6,0.3769911184307752,200,184,1247,2.7217888234267376,0.3402236029283422,FORCE
25983.558324804,-131.81396484375,21.8,0.38048177693476387,200,203,1303,2.753201362520486,0.34415017031506073,FORCE
25983.562183442,-130.869140625,21.400000000000002,0.37350045992678654,200,185,1303,2.776760766840797,0.3470950958550996,FORCE
25983.566293511,-130.05615234375,23.0,0.4014257279586958,200,201,1303,2.7944303200810308,0.34930379001012885,FORCE
25983.570304603,-129.08935546875,23.0,0.4014257279586958,200,195,1303,2.8076824850112057,0.3509603106264007,FORCE
25983.574319358,-128.16650390625,23.3,0.4066617157146788,200,196,1303,2.817621608708837,0.35220270108860463,FORCE
25983.578332635,-127.177734375,24.1,0.42062434973063345,200,197,1303,2.8250759514820607,0.3531344939352576,FORCE
25983.582316489,-126.1669921875,25.900000000000002,0.45204027626653137,200,201,1303,2.8306667085619783,0.3538333385702473,FORCE
25983.586324523,-125.09033203125,27.0,0.47123889803846897,200,197,1303,2.8348597763719168,0.3543574720464896,FORCE
25983.590298647,-124.013671875,28.400000000000002,0.4956735075663896,200,208,1303,2.83800457722937,0.35475057215367123,FORCE
25983.594170895,-122.89306640625,29.200000000000003,0.5096361415823443,200,193,1303,2.84036317787246,0.3550453972340575,FORCE
25983.598267926,-121.7724609375,29.8,0.5201081170943103,200,196,1303,2.8421321283547774,0.35526651604434717,FORCE
25983.602309208,-120.498046875,30.400000000000002,0.5305800926062763,200,194,1303,2.843458841216516,0.3554323551520645,FORCE
25983.60632332,-119.2236328125,31.400000000000002,0.5480333851262195,200,193,1303,2.84445387586282,0.3555567344828525,FORCE
25983.610315177,-117.92724609375,31.400000000000002,0.5480333851262195,200,189,1346,2.868692069754584,0.358586508719323,FORCE
25983.614325925,-116.54296875,32.2,0.5619960191421741,200,192,1346,2.886870715173407,0.3608588393966759,FORCE
25983.618371014,-115.400390625,32.1,0.5602506898901798,200,196,1346,2.900504699237525,0.3625630874046906,FORCE
25983.622207519,-114.06005859375,31.5,0.5497787143782138,200,188,1346,2.910730187285613,0.3638412734107016,FORCE
25983.626188377,-112.8955078125,31.900000000000002,0.5567600313861911,200,200,1346,2.918399303321679,0.36479991291520986,FORCE
25983.63017532,-111.64306640625,31.900000000000002,0.5567600313861911,200,219,1346,2.924151140348728,0.365518892543591,FORCE
25983.634174167,-110.36865234375,32.800000000000004,0.5724679946541401,200,203,1346,2.9284650181190153,0.3660581272648769,FORCE
25983.638275092,-109.05029296875,33.0,0.5759586531581288,200,188,1346,2.9317004264467306,0.3664625533058413,FORCE
25983.642351003,-107.666015625,33.9,0.5916666164260777,200,192,1346,2.934126982692517,0.36676587283656464,FORCE
25983.646364947,-106.2158203125,33.7,0.5881759579220891,200,185,1346,2.9359468998768574,0.3669933624846072,FORCE
25983.650429597,-104.853515625,34.6,0.6038839211900381,200,187,1346,2.937311837765112,0.367163979720639,FORCE
25983.65445093,-103.42529296875,34.7,0.6056292504420324,200,193,1346,2.9383355411813037,0.36729194264766296,FORCE
25983.658256322,-101.97509765625,35.1,0.6126105674500097,200,193,1346,2.9391033187434465,0.3673879148429308,FORCE
25983.662235625,-100.6787109375,35.0,0.6108652381980153,200,200,1379,2.957707833099524,0.3697134791374405,FORCE
25983.666219255,-99.29443359375,34.4,0.6003932626860493,200,204,1379,2.9716612188665823,0.3714576523583228,FORCE
25983.670177682,-98.02001953125,34.0,0.5934119456780721,200,207,1379,2.982126258191876,0.3727657822739845,FORCE
25983.674175704,-96.74560546875,32.5,0.5672320068981571,200,202,1379,2.989975037685846,0.37374687971073073,FORCE
25983.678307898,-95.47119140625,31.700000000000003,0.5532693728822026,200,206,1379,2.9958616223063235,0.37448270278829043,FORCE
25983.68232407,-94.19677734375,29.900000000000002,0.5218534463463046,200,199,1379,3.000276560771682,0.37503457009646024,FORCE
25983.686306089,-92.98828125,29.1,0.5078908123303499,200,202,1379,3.0035877646207005,0.37544847057758757,FORCE
25983.690301026,-91.845703125,28.400000000000002,0.4956735075663896,200,196,1379,3.0060711675074643,0.37575889593843304,FORCE
25983.694310005,-90.703125,28.700000000000003,0.5009094953223726,200,192,1379,3.0079337196725375,0.3759917149590672,FORCE
25983.698303662,-89.49462890625,28.900000000000002,0.5044001538263613,200,195,1379,3.0093306337963424,0.3761663292245428,FORCE
25983.702226295,-88.39599609375,28.700000000000003,0.5009094953223726,200,188,1379,3.0103783193891958,0.37629728992364947,FORCE
25983.706194711,-87.20947265625,29.6,0.5166174585903216,200,187,1379,3.0111640835838362,0.37639551044797953,FORCE
25983.710173336,-86.0888671875,29.3,0.5113814708343386,200,204,1379,3.0117534067298166,0.3764691758412271,FORCE
25983.714272469,-84.96826171875,29.900000000000002,0.5218534463463046,200,217,1400,3.023668196206691,0.3779585245258364,FORCE
25983.718173257,-83.759765625,29.3,0.5113814708343386,200,217,1400,3.032604288314347,0.3790755360392934,FORCE
25983.722308937,-82.59521484375,30.6,0.5340707511102649,200,196,1400,3.0393063573950894,0.37991329467438617,FORCE
25983.72630076,-81.32080078125,30.3,0.5288347633542818,197.5660416701464,215,1400,3.044332909205646,0.38054161365070577,FORCE
25983.730381852,-80.09033203125,30.6,0.5340707511102649,193.32168022286822,178,1400,3.048102823063564,0.3810128528829455,FORCE
25983.734292165,-78.7939453125,32.1,0.5602506898901798,186.47805493023856,178,1400,3.0509302584570026,0.3813662823071253,FORCE
25983.738322404,-77.5634765625,31.5,0.5497787143782138,184.0340673444559,186,1400,3.0530508350020815,0.3816313543752602,FORCE
25983.742393141,-76.2451171875,32.2,0.5619960191421741,178.7273814988659,190,1400,3.05464126741089,0.38183015842636125,FORCE
25983.746255974,-74.9267578125,33.5,0.5846852994181004,172.21867176765278,195,1400,3.0558340917174966,0.3819792614646871,FORCE
25983.75025373,-73.67431640625,33.9,0.5916666164260777,167.70981498313654,187,1400,3.056728709947452,0.3820910887434315,FORCE
25983.754171647,-72.2900390625,33.7,0.5881759579220891,164.00494294749683,180,1400,3.0573996736199183,0.3821749592024898,FORCE
25983.758175302,-70.99365234375,32.800000000000004,0.5724679946541401,161.96527320020044,182,1400,3.0579028963742676,0.38223786204678345,FORCE
25983.762164083,-69.697265625,33.2,0.5794493116621174,157.32589690208314,179,1400,3.05828031344003,0.3822850391800037,FORCE
25983.766196552,-68.44482421875,32.2,0.5619960191421741,155.61938963424757,178,1466,3.094620738608292,0.3868275923260365,FORCE
25983.77024268,-67.1044921875,31.700000000000003,0.5532693728822026,152.64987375595788,179,1466,3.1218760574844877,0.39023450718556096,FORCE
25983.774244303,-65.8740234375,30.700000000000003,0.5358160803622593,151.0098618592968,180,1466,3.142317546641635,0.39278969333020436,FORCE
25983.778233342,-64.66552734375,30.0,0.5235987755982988,148.8360836832726,154,1466,3.1576486635094954,0.3947060829386869,FORCE
25983.782299391,-63.47900390625,29.8,0.5201081170943103,145.72971774300063,152,1466,3.1691470011603906,0.3961433751450488,FORCE
25983.7863075,-62.314453125,28.900000000000002,0.5044001538263613,144.08899357293484,186,1466,3.1777707543985616,0.3972213442998202,FORCE
25983.790239751,-61.14990234375,28.8,0.5026548245743669,140.84773155526582,173,1466,3.18423856932719,0.39802982116589875,FORCE
25983.794167789,-60.0732421875,28.1,0.4904375198104066,139.07054816624196,139,1466,3.1890894305236612,0.39863617881545765,FORCE
25983.798169545,-58.99658203125,26.5,0.4625122517784973,139.09483604838516,169,1466,3.192727576421015,0.3990909470526269,FORCE
25983.802181196,-57.98583984375,24.700000000000003,0.43109632524259944,139.7174948245208,161,1466,3.1954561858440305,0.3994320232305038,FORCE
25983.8062987,-57.041015625,23.200000000000003,0.4049163864626845,139.9398643482457,142,1466,3.1975026429112914,0.3996878303639114,FORCE
25983.810339842,-56.07421875,21.900000000000002,0.3822271061867582,139.69575164991585,139,1466,3.199037485711738,0.39987968571396726,FORCE
25983.814308643,-55.21728515625,20.700000000000003,0.3612831551628263,139.58069389844457,168,1466,3.200188617812073,0.4000235772265091,FORCE
25983.818389806,-54.404296875,20.700000000000003,0.3612831551628263,137.19954992007072,139,1326,3.1245666527713905,0.3905708315964238,FORCE
25983.822218287,-53.45947265625,21.1,0.36826447217080355,133.61975791372322,151,1326,3.067850178990879,0.38348127237385987,FORCE
25983.826161682,-52.71240234375,22.200000000000003,0.3874630939427412,129.23533540731876,140,1326,3.025312823655495,0.37816410295693687,FORCE
25983.830172837,-51.85546875,23.0,0.4014257279586958,125.12278154303351,142,1326,2.9934098071539577,0.3741762258942447,FORCE
25983.834253844,-50.888671875,23.200000000000003,0.4049163864626845,121.88215181074432,135,1326,2.9694825447778035,0.37118531809722544,FORCE
25983.838292694,-49.921875,23.8,0.41538836197465046,117.84139411476073,137,1326,2.951537097995689,0.3689421372494611,FORCE
25983.842292158,-48.9111328125,25.200000000000003,0.4398229715025711,112.06869882510912,135,1326,2.938078012909103,0.3672597516136379,FORCE
25983.846300002,-47.900390625,25.1,0.4380776422505767,109.29661015460199,127,1326,2.9279836990941632,0.3659979623867704,FORCE
25983.850338579,-46.86767578125,24.700000000000003,0.43109632524259944,107.05955396862944,120,1326,2.920412963732958,0.36505162046661976,FORCE
25983.854325837,-45.81298828125,25.400000000000002,0.44331363000655977,102.5562804989795,120,1326,2.9147349122120545,0.3643418640265068,FORCE
25983.858320906,-44.7802734375,26.5,0.4625122517784973,97.31952290047548,121,1326,2.9104763735713775,0.3638095466964222,FORCE
25983.862188105,-43.70361328125,27.3,0.47647488579445196,92.54941321236541,112,1326,2.9072824695908683,0.36341030869885854,FORCE
25983.866167436,-42.69287109375,26.900000000000002,0.4694935687864747,90.3792684758453,109,1326,2.9048870416054875,0.36311088020068594,FORCE
25983.870159926,-41.66015625,26.3,0.4590215932745087,88.54388926428331,105,0,2.1786652812041156,0.27233316015051445,FORCE
25983.874158425,-40.5615234375,27.0,0.47123889803846897,83.91133025289895,104,0,1.6339989609030867,0.20424987011288584,FORCE
25983.878172681,-39.5068359375,27.400000000000002,0.47822021504644635,80.01134021009761,115,0,1.2254992206773152,0.1531874025846644,FORCE
25983.882315842,-38.38623046875,27.400000000000002,0.47822021504644635,76.71050400819541,82,0,0.9191244155079864,0.1148905519384983,RETURN
25983.886188015,-37.15576171875,27.6,0.48171087355043496,72.67159136817675,75,0,0.6893433116309897,0.08616791395387371,RETURN
25983.890207612,-36.0791015625,28.0,0.4886921905584123,68.69125593373528,90,0,0.5170074837232422,0.06462593546540528,RETURN
25983.89418988,-34.9365234375,28.700000000000003,0.5009094953223726,63.90794801441592,97,0,0.38775561279243176,0.04846945159905397,RETURN
25983.898326656,-33.81591796875,28.400000000000002,0.4956735075663896,61.187147890995085,73,0,0.29081670959432376,0.03635208869929047,RETURN
25983.902350637,-32.62939453125,27.700000000000003,0.48345620280242935,59.06261776793272,82,0,0.21811253219574284,0.027264066524467855,RETURN
25983.90630939,-31.5087890625,27.700000000000003,0.48345620280242935,55.730572038430836,61,0,0.1635843991468071,0.02044804989335089,RETURN
25983.910179502,-30.498046875,27.1,0.47298422729046335,53.92295622315443,95,0,0.12268829936010535,0.015336037420013169,RETURN
25983.91416664,-29.4873046875,25.5,0.44505895925855404,54.11131541670403,58,0,0.092016224520079,0.011502028065009875,RETURN
25983.918171031,-28.49853515625,24.400000000000002,0.42586033748661645,53.36087111276772,84,0,0.06901216839005925,0.008626521048757406,RETURN
25983.922290525,-27.59765625,22.200000000000003,0.3874630939427412,55.069463620836245,65,73,0.09164075436728088,0.01145509429591011,RETURN
25983.926323831,-26.69677734375,20.5,0.35779249665883756,55.77294092398466,60,73,0.10861219385019712,0.01357652423127464,RETURN
25983.930400163,-25.8837890625,18.900000000000002,0.3298672286269283,56.53517037975991,63,73,0.12134077346238428,0.015167596682798035,RETURN
25983.934376572,-25.13671875,18.2,0.317649923862968,55.69038091739808,62,73,0.13088720817152466,0.016360901021440583,RETURN
25983.938326551,-24.43359375,18.2,0.317649923862968,53.57277047768907,65,73,0.13804703420337994,0.017255879275422492,RETURN
25983.942338526,-23.70849609375,17.900000000000002,0.31241393610698504,51.98428402872806,61,73,0.1434169037272714,0.017927112965908924,RETURN
25983.946296541,-23.00537109375,18.400000000000002,0.3211405823669567,48.85719323252666,60,73,0.14744430587018997,0.018430538233773747,RETURN
25983.950156239,-22.2802734375,19.0,0.33161255787892263,45.460155346921525,59,73,0.15046485747737895,0.01880810718467237,RETURN
25983.954141493,-21.55517578125,18.6,0.3246312408709453,44.0576454242137,56,73,0.15273027118277066,0.019091283897846333,RETURN
25983.958371689,-20.830078125,18.900000000000002,0.3298672286269283,41.248094323422784,55,73,0.15442933146181445,0.019303666432726806,RETURN
25983.962335737,-20.01708984375,19.200000000000003,0.3351032163829113,38.17231263733402,52,73,0.15570362667109727,0.01946295333388716,RETURN
25983.966177424,-19.248046875,19.3,0.3368485456349056,35.6250757718533,49,73,0.1566593480780594,0.019582418509757425,RETURN
25983.97018787,-18.5009765625,18.6,0.3246312408709453,34.73716989524502,48,73,0.157376139133281,0.019672017391660124,RETURN
25983.974188349,-17.75390625,18.900000000000002,0.3298672286269283,31.84457891801876,44,212,0.23385272286837344,0.02923159035854668,RETURN
25983.978289688,-16.98486328125,18.400000000000002,0.3211405823669567,30.479728284971465,42,212,0.2912101606696928,0.0364012700837116,RETURN
25983.982167225,-16.259765625,18.2,0.317649923862968,28.645352762514456,40,212,0.3342282390206823,0.04177852987758529,RETURN
25983.986160026,-15.556640625,18.900000000000002,0.3298672286269283,25.070356177763514,39,212,0.36649179778392443,0.045811474722990554,RETURN
25983.990162338,-14.78759765625,19.200000000000003,0.3351032163829113,22.092643823362025,30,212,0.390689466856356,0.0488361833570445,RETURN
25983.994168527,-14.04052734375,19.0,0.33161255787892263,20.175966199110626,37,212,0.40883771866067975,0.05110471483258497,RETURN
25983.99829898,-13.29345703125,18.400000000000002,0.3211405823669567,19.05182955595761,28,212,0.42244890751392244,0.052806113439240306,RETURN
25984.002186951,-12.54638671875,17.3,0.30194196059501904,18.928026246330113,19,212,0.43265729915385454,0.05408216239423182,RETURN
25984.006194667,-11.865234375,17.0,0.29670597283903605,17.394614557284115,25,212,0.4403135928838036,0.05503919911047545,RETURN
25984.010190756,-11.2060546875,16.7,0.291469985083053,15.922591191134764,50,212,0.4460558131812654,0.05575697664765818,RETURN
