
t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,emg_phase,emg_raw,emg_ac,emg_rect,emg_env,emg_env_f,mode
5616.257337041,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.261337236,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.265335577,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.269334918,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.273335681,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.277339438,0.02197265625,0.0,0.0,-0.06591796875,2,NA,0,0,0,0.0,0.0,RELAX
5616.281343601,0.02197265625,0.0,0.0,-0.06591796875,0,NA,0,0,0,0.0,0.0,RELAX
5616.28534042,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.289332232,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.293337553,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.297332671,0.02197265625,0.0,0.0,-0.06591796875,12,NA,0,0,0,0.0,0.0,RELAX
5616.301342449,0.02197265625,0.0,0.0,-0.06591796875,15,NA,0,0,0,0.0,0.0,RELAX
5616.305341024,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.309344538,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.313343425,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.317335867,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.321342138,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.325774182,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.329314001,0.02197265625,0.0,0.0,-0.06591796875,-20,NA,0,0,0,0.0,0.0,RELAX
5616.333306762,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.33730628,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.341344091,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.345375602,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.349359752,0.02197265625,0.0,0.0,-0.06591796875,24,NA,0,0,0,0.0,0.0,RELAX
5616.353312092,0.02197265625,0.0,0.0,-0.06591796875,26,NA,0,0,0,0.0,0.0,RELAX
5616.357300819,0.02197265625,0.0,0.0,-0.06591796875,16,NA,0,0,0,0.0,0.0,RELAX
5616.361319343,0.02197265625,0.0,0.0,-0.06591796875,13,NA,0,0,0,0.0,0.0,RELAX
5616.365296734,0.02197265625,0.0,0.0,-0.06591796875,14,NA,0,0,0,0.0,0.0,RELAX
5616.369294441,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.373402982,0.02197265625,0.0,0.0,-0.06591796875,2,NA,0,0,0,0.0,0.0,RELAX
5616.377398969,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.381405143,0.02197265625,0.0,0.0,-0.06591796875,-14,NA,0,0,0,0.0,0.0,RELAX
5616.385407314,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.389296214,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.39329694,0.02197265625,0.0,0.0,-0.06591796875,10,NA,0,0,0,0.0,0.0,RELAX
5616.397402421,0.02197265625,0.0,0.0,-0.06591796875,16,NA,0,0,0,0.0,0.0,RELAX
5616.40129481,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.405296816,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.409405822,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.413397808,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.417340374,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.421339445,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.425346837,0.02197265625,0.0,0.0,-0.06591796875,3,NA,0,0,0,0.0,0.0,RELAX
5616.429338884,0.02197265625,0.0,0.0,-0.06591796875,3,NA,0,0,0,0.0,0.0,RELAX
5616.433397107,0.02197265625,0.0,0.0,-0.06591796875,5,NA,0,0,0,0.0,0.0,RELAX
5616.437296302,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.441294827,0.02197265625,0.0,0.0,-0.06591796875,20,NA,0,0,0,0.0,0.0,RELAX
5616.445293534,0.02197265625,0.0,0.0,-0.06591796875,5,NA,0,0,0,0.0,0.0,RELAX
5616.449296647,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.453421432,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.457393952,0.02197265625,0.0,0.0,-0.06591796875,14,NA,0,0,0,0.0,0.0,RELAX
5616.461392939,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.465403568,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.46940464,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.473298761,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.477298858,0.02197265625,0.0,0.0,-0.06591796875,8,NA,0,0,0,0.0,0.0,RELAX
5616.481395657,0.02197265625,0.0,0.0,-0.06591796875,12,NA,0,0,0,0.0,0.0,RELAX
5616.485394691,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.489396858,0.02197265625,0.0,0.0,-0.06591796875,-13,NA,0,0,0,0.0,0.0,RELAX
5616.493394308,0.02197265625,0.0,0.0,-0.06591796875,-11,NA,0,0,0,0.0,0.0,RELAX
5616.497340262,0.02197265625,0.0,0.0,-0.06591796875,-11,NA,0,0,0,0.0,0.0,RELAX
5616.501338431,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.505337779,0.02197265625,0.0,0.0,-0.06591796875,16,NA,0,0,0,0.0,0.0,RELAX
5616.509342676,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.513340973,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.517295824,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.521390511,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.525299688,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.529298615,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.533398296,0.02197265625,0.0,0.0,-0.06591796875,-11,NA,0,0,0,0.0,0.0,RELAX
5616.537405089,0.02197265625,0.0,0.0,-0.06591796875,-15,NA,0,0,0,0.0,0.0,RELAX
5616.541297721,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.545401314,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.549406993,0.02197265625,0.0,0.0,-0.06591796875,26,NA,0,0,0,0.0,0.0,RELAX
5616.553396885,0.02197265625,0.0,0.0,-0.06591796875,15,NA,0,0,0,0.0,0.0,RELAX
5616.557298441,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.561404393,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.565299884,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.569401706,0.02197265625,0.0,0.0,-0.06591796875,-12,NA,0,0,0,0.0,0.0,RELAX
5616.573401906,0.02197265625,0.0,0.0,-0.06591796875,-12,NA,0,0,0,0.0,0.0,RELAX
5616.577399609,0.02197265625,0.0,0.0,-0.06591796875,-15,NA,0,0,0,0.0,0.0,RELAX
5616.581409027,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.585416246,0.02197265625,0.0,0.0,-0.06591796875,-14,NA,0,0,0,0.0,0.0,RELAX
5616.589398829,0.02197265625,0.0,0.0,-0.06591796875,-11,NA,0,0,0,0.0,0.0,RELAX
5616.593399064,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.597300071,0.02197265625,0.0,0.0,-0.06591796875,-15,NA,0,0,0,0.0,0.0,RELAX
5616.601300408,0.02197265625,0.0,0.0,-0.06591796875,-16,NA,0,0,0,0.0,0.0,RELAX
5616.605296516,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.609295439,0.02197265625,0.0,0.0,-0.06591796875,-15,NA,0,0,0,0.0,0.0,RELAX
5616.613305529,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.617297291,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.621296848,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.625455955,0.02197265625,0.0,0.0,-0.06591796875,3,NA,0,0,0,0.0,0.0,RELAX
5616.629298016,0.02197265625,0.0,0.0,-0.06591796875,-1,NA,0,0,0,0.0,0.0,RELAX
5616.633297762,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.637295876,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.641423113,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.64529943,0.02197265625,0.0,0.0,-0.06591796875,-1,NA,0,0,0,0.0,0.0,RELAX
5616.649329706,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.653292499,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.657324288,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.661294728,0.02197265625,0.0,0.0,-0.06591796875,-11,NA,0,0,0,0.0,0.0,RELAX
5616.665321728,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.669292168,0.02197265625,0.0,0.0,-0.06591796875,17,NA,0,0,0,0.0,0.0,RELAX
5616.673291923,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.677293447,0.02197265625,0.0,0.0,-0.06591796875,-1,NA,0,0,0,0.0,0.0,RELAX
5616.681294525,0.02197265625,0.0,0.0,-0.06591796875,19,NA,0,0,0,0.0,0.0,RELAX
5616.685323233,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.689293233,0.02197265625,0.0,0.0,-0.06591796875,0,NA,0,0,0,0.0,0.0,RELAX
5616.693292933,0.02197265625,0.0,0.0,-0.06591796875,-16,NA,0,0,0,0.0,0.0,RELAX
5616.697291957,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.701292136,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.705291857,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.709291749,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.713314586,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.717294282,0.02197265625,0.0,0.0,-0.06591796875,3,NA,0,0,0,0.0,0.0,RELAX
5616.72129719,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.725315279,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.729323845,0.02197265625,0.0,0.0,-0.06591796875,15,NA,0,0,0,0.0,0.0,RELAX
5616.733322751,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.737400023,0.02197265625,0.0,0.0,-0.06591796875,5,NA,0,0,0,0.0,0.0,RELAX
5616.741427927,0.02197265625,0.0,0.0,-0.06591796875,8,NA,0,0,0,0.0,0.0,RELAX
5616.745408524,0.02197265625,0.0,0.0,-0.06591796875,-12,NA,0,0,0,0.0,0.0,RELAX
5616.749399863,0.02197265625,0.0,0.0,-0.06591796875,-12,NA,0,0,0,0.0,0.0,RELAX
5616.75340125,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.757301181,0.02197265625,0.0,0.0,-0.06591796875,13,NA,0,0,0,0.0,0.0,RELAX
5616.761301968,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.765298271,0.02197265625,0.0,0.0,-0.06591796875,-9,NA,0,0,0,0.0,0.0,RELAX
5616.769299266,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.773414558,0.02197265625,0.0,0.0,-0.06591796875,-13,NA,0,0,0,0.0,0.0,RELAX
5616.777408148,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.781402467,0.02197265625,0.0,0.0,-0.06591796875,-11,NA,0,0,0,0.0,0.0,RELAX
5616.785302094,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.789301322,0.02197265625,0.0,0.0,-0.06591796875,14,NA,0,0,0,0.0,0.0,RELAX
5616.793301633,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.797297149,0.02197265625,0.0,0.0,-0.06591796875,-8,NA,0,0,0,0.0,0.0,RELAX
5616.801297428,0.02197265625,0.0,0.0,-0.06591796875,-12,NA,0,0,0,0.0,0.0,RELAX
5616.805297302,0.02197265625,0.0,0.0,-0.06591796875,4,NA,0,0,0,0.0,0.0,RELAX
5616.809293294,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.813297055,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.817297626,0.02197265625,0.0,0.0,-0.06591796875,-10,NA,0,0,0,0.0,0.0,RELAX
5616.821412957,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.825418286,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.829300637,0.02197265625,0.0,0.0,-0.06591796875,-1,NA,0,0,0,0.0,0.0,RELAX
5616.833395625,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.837297517,0.02197265625,0.0,0.0,-0.06591796875,-21,NA,0,0,0,0.0,0.0,RELAX
5616.841300494,0.02197265625,0.0,0.0,-0.06591796875,8,NA,0,0,0,0.0,0.0,RELAX
5616.845296748,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.849339584,0.02197265625,0.0,0.0,-0.06591796875,-6,NA,0,0,0,0.0,0.0,RELAX
5616.853341297,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.857336571,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.861399481,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.865413346,0.02197265625,0.0,0.0,-0.06591796875,-3,NA,0,0,0,0.0,0.0,RELAX
5616.869301364,0.02197265625,0.0,0.0,-0.06591796875,13,NA,0,0,0,0.0,0.0,RELAX
5616.873301676,0.02197265625,0.0,0.0,-0.06591796875,-9,NA,0,0,0,0.0,0.0,RELAX
5616.877329017,0.02197265625,0.0,0.0,-0.06591796875,5,NA,0,0,0,0.0,0.0,RELAX
5616.881321943,0.02197265625,0.0,0.0,-0.06591796875,1,NA,0,0,0,0.0,0.0,RELAX
5616.885300244,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.889338263,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.893340119,0.02197265625,0.0,0.0,-0.06591796875,-2,NA,0,0,0,0.0,0.0,RELAX
5616.897337833,0.02197265625,0.0,0.0,-0.06591796875,9,NA,0,0,0,0.0,0.0,RELAX
5616.901343653,0.02197265625,0.0,0.0,-0.06591796875,-5,NA,0,0,0,0.0,0.0,RELAX
5616.90533557,0.02197265625,0.0,0.0,-0.06591796875,15,NA,0,0,0,0.0,0.0,RELAX
5616.909340127,0.02197265625,0.0,0.0,-0.06591796875,-15,NA,0,0,0,0.0,0.0,RELAX
5616.913343411,0.02197265625,0.0,0.0,-0.06591796875,6,NA,0,0,0,0.0,0.0,RELAX
5616.917358995,0.02197265625,0.0,0.0,-0.06591796875,-14,NA,0,0,0,0.0,0.0,RELAX
5616.921352471,0.02197265625,0.0,0.0,-0.06591796875,-8,NA,0,0,0,0.0,0.0,RELAX
5616.925357674,0.02197265625,0.0,0.0,-0.06591796875,9,NA,0,0,0,0.0,0.0,RELAX
5616.929348634,0.02197265625,0.0,0.0,-0.06591796875,-8,NA,0,0,0,0.0,0.0,RELAX
5616.933337361,0.02197265625,0.0,0.0,-0.06591796875,24,NA,0,0,0,0.0,0.0,RELAX
5616.937340987,0.02197265625,0.0,0.0,-0.06591796875,-13,NA,0,0,0,0.0,0.0,RELAX
5616.941335879,0.02197265625,0.0,0.0,-0.06591796875,13,NA,0,0,0,0.0,0.0,RELAX
5616.945336502,0.02197265625,0.0,0.0,-0.06591796875,-9,NA,0,0,0,0.0,0.0,RELAX
5616.949336565,0.02197265625,0.0,0.0,-0.06591796875,2,NA,0,0,0,0.0,0.0,RELAX
5616.953334826,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.957339936,0.02197265625,0.0,0.0,-0.06591796875,-12,NA,0,0,0,0.0,0.0,RELAX
5616.961336118,0.02197265625,0.0,0.0,-0.06591796875,10,NA,0,0,0,0.0,0.0,RELAX
5616.965380228,0.02197265625,0.0,0.0,-0.06591796875,1,NA,0,0,0,0.0,0.0,RELAX
5616.969401951,0.02197265625,0.0,0.0,-0.06591796875,7,NA,0,0,0,0.0,0.0,RELAX
5616.973330177,0.02197265625,0.0,0.0,-0.06591796875,-15,NA,0,0,0,0.0,0.0,RELAX
5616.977329342,0.02197265625,0.0,0.0,-0.06591796875,-7,NA,0,0,0,0.0,0.0,RELAX
5616.981340711,0.02197265625,0.0,0.0,-0.06591796875,-4,NA,0,0,0,0.0,0.0,RELAX
5616.985334095,0.02197265625,0.0,0.0,-0.06591796875,14,NA,0,0,0,0.0,0.0,RELAX
5616.989338648,0.02197265625,0.0,0.0,-0.06591796875,-5,RELAX1,72,0,0,0.0,0.0,RELAX
5616.993331727,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,292,0,0,0.0,0.0,RELAX
5616.997350462,0.02197265625,0.0,0.0,-0.06591796875,-11,RELAX1,61,0,0,0.0,0.0,RELAX
5617.001338194,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,135,0,0,0.0,0.0,RELAX
5617.005351545,0.02197265625,0.0,0.0,-0.06591796875,-13,RELAX1,54,0,0,0.0,0.0,RELAX
5617.009333284,0.02197265625,0.0,0.0,-0.06591796875,12,RELAX1,264,0,0,0.0,0.0,RELAX
5617.013335333,0.02197265625,0.0,0.0,-0.06591796875,-15,RELAX1,107,0,0,0.0,0.0,RELAX
5617.017345093,0.02197265625,0.0,0.0,-0.06591796875,-5,RELAX1,120,0,0,0.0,0.0,RELAX
5617.021334862,0.02197265625,0.0,0.0,-0.06591796875,16,RELAX1,120,0,0,0.0,0.0,RELAX
5617.025357557,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,48,0,0,0.0,0.0,RELAX
5617.029332265,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,279,0,0,0.0,0.0,RELAX
5617.03333604,0.02197265625,0.0,0.0,-0.06591796875,4,RELAX1,61,0,0,0.0,0.0,RELAX
5617.037334898,0.02197265625,0.0,0.0,-0.06591796875,-15,RELAX1,111,0,0,0.0,0.0,RELAX
5617.041351361,0.02197265625,0.0,0.0,-0.06591796875,23,RELAX1,111,0,0,0.0,0.0,RELAX
5617.045350746,0.02197265625,0.0,0.0,-0.06591796875,-1,RELAX1,111,0,0,0.0,0.0,RELAX
5617.049296326,0.02197265625,0.0,0.0,-0.06591796875,11,RELAX1,256,0,0,0.0,0.0,RELAX
5617.053395617,0.02197265625,0.0,0.0,-0.06591796875,-12,RELAX1,85,0,0,0.0,0.0,RELAX
5617.057331334,0.02197265625,0.0,0.0,-0.06591796875,-9,RELAX1,125,0,0,0.0,0.0,RELAX
5617.061340889,0.02197265625,0.0,0.0,-0.06591796875,-2,RELAX1,125,0,0,0.0,0.0,RELAX
5617.065334496,0.02197265625,0.0,0.0,-0.06591796875,-12,RELAX1,57,0,0,0.0,0.0,RELAX
5617.069340635,0.02197265625,0.0,0.0,-0.06591796875,12,RELAX1,271,0,0,0.0,0.0,RELAX
5617.073346752,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,84,0,0,0.0,0.0,RELAX
5617.077340772,0.02197265625,0.0,0.0,-0.06591796875,-3,RELAX1,84,0,0,0.0,0.0,RELAX
5617.081346238,0.02197265625,0.0,0.0,-0.06591796875,14,RELAX1,84,0,0,0.0,0.0,RELAX
5617.085343718,0.02197265625,0.0,0.0,-0.06591796875,-16,RELAX1,66,0,0,0.0,0.0,RELAX
5617.089350886,0.02197265625,0.0,0.0,-0.06591796875,21,RELAX1,244,0,0,0.0,0.0,RELAX
5617.093298954,0.02197265625,0.0,0.0,-0.06591796875,-5,RELAX1,115,0,0,0.0,0.0,RELAX
5617.097330999,0.02197265625,0.0,0.0,-0.06591796875,5,RELAX1,115,0,0,0.0,0.0,RELAX
5617.101330564,0.02197265625,0.0,0.0,-0.06591796875,-7,RELAX1,93,0,0,0.0,0.0,RELAX
5617.105298314,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,161,0,0,0.0,0.0,RELAX
5617.109294469,0.02197265625,0.0,0.0,-0.06591796875,13,RELAX1,269,0,0,0.0,0.0,RELAX
5617.113294102,0.02197265625,0.0,0.0,-0.06591796875,-8,RELAX1,107,0,0,0.0,0.0,RELAX
5617.11732346,0.02197265625,0.0,0.0,-0.06591796875,9,RELAX1,107,0,0,0.0,0.0,RELAX
5617.12129516,0.02197265625,0.0,0.0,-0.06591796875,-5,RELAX1,107,0,0,0.0,0.0,RELAX
5617.125302959,0.02197265625,0.0,0.0,-0.06591796875,-2,RELAX1,65,0,0,0.0,0.0,RELAX
5617.129345297,0.02197265625,0.0,0.0,-0.06591796875,-9,RELAX1,267,0,0,0.0,0.0,RELAX
5617.133331944,0.02197265625,0.0,0.0,-0.06591796875,-7,RELAX1,103,0,0,0.0,0.0,RELAX
5617.137300262,0.02197265625,0.0,0.0,-0.06591796875,-2,RELAX1,103,0,0,0.0,0.0,RELAX
5617.141351252,0.02197265625,0.0,0.0,-0.06591796875,1,RELAX1,75,0,0,0.0,0.0,RELAX
5617.145348608,0.02197265625,0.0,0.0,-0.06591796875,4,RELAX1,67,0,0,0.0,0.0,RELAX
5617.149341872,0.02197265625,0.0,0.0,-0.06591796875,-17,RELAX1,262,0,0,0.0,0.0,RELAX
5617.153397723,0.02197265625,0.0,0.0,-0.06591796875,5,RELAX1,86,0,0,0.0,0.0,RELAX
5617.157341058,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,86,0,0,0.0,0.0,RELAX
5617.161333034,0.02197265625,0.0,0.0,-0.06591796875,-6,RELAX1,86,0,0,0.0,0.0,RELAX
5617.165347086,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,65,0,0,0.0,0.0,RELAX
5617.16934157,0.02197265625,0.0,0.0,-0.06591796875,-7,RELAX1,279,0,0,0.0,0.0,RELAX
5617.173340444,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,77,0,0,0.0,0.0,RELAX
5617.177341598,0.02197265625,0.0,0.0,-0.06591796875,17,RELAX1,77,0,0,0.0,0.0,RELAX
5617.181296506,0.02197265625,0.0,0.0,-0.06591796875,-15,RELAX1,77,0,0,0.0,0.0,RELAX
5617.185347888,0.02197265625,0.0,0.0,-0.06591796875,-2,RELAX1,84,0,0,0.0,0.0,RELAX
5617.189348736,0.02197265625,0.0,0.0,-0.06591796875,-5,RELAX1,236,0,0,0.0,0.0,RELAX
5617.193338137,0.02197265625,0.0,0.0,-0.06591796875,-7,RELAX1,86,0,0,0.0,0.0,RELAX
5617.197298158,0.02197265625,0.0,0.0,-0.06591796875,-2,RELAX1,86,0,0,0.0,0.0,RELAX
5617.201300092,0.02197265625,0.0,0.0,-0.06591796875,14,RELAX1,86,0,0,0.0,0.0,RELAX
5617.205300028,0.02197265625,0.0,0.0,-0.06591796875,-9,RELAX1,61,0,0,0.0,0.0,RELAX
5617.209299447,0.02197265625,0.0,0.0,-0.06591796875,-7,RELAX1,246,0,0,0.0,0.0,RELAX
5617.213299576,0.02197265625,0.0,0.0,-0.06591796875,17,RELAX1,97,0,0,0.0,0.0,RELAX
5617.21729918,0.02197265625,0.0,0.0,-0.06591796875,-14,RELAX1,97,0,0,0.0,0.0,RELAX
5617.221298941,0.02197265625,0.0,0.0,-0.06591796875,2,RELAX1,97,0,0,0.0,0.0,RELAX
5617.225306182,0.02197265625,0.0,0.0,-0.06591796875,14,RELAX1,82,0,0,0.0,0.0,RELAX
5617.229300832,0.02197265625,0.0,0.0,-0.06591796875,-4,RELAX1,234,0,0,0.0,0.0,RELAX
5617.233297013,0.02197265625,0.0,0.0,-0.06591796875,13,RELAX1,98,0,0,0.0,0.0,RELAX
5617.237300773,0.02197265625,0.0,0.0,-0.06591796875,-9,UNKNOWN,1,112,0,0.0,0.0,RELAX
5617.24141515,0.02197265625,0.0,0.0,-0.06591796875,-14,UNKNOWN,1,112,0,0.0,0.0,RELAX
5617.245353417,0.02197265625,0.0,0.0,-0.06591796875,-6,RELAX1,75,0,0,0.0,0.0,RELAX
5617.249311548,0.02197265625,0.0,0.0,-0.06591796875,-11,RELAX1,265,0,0,0.0,0.0,RELAX
5617.253318963,0.02197265625,0.0,0.0,-0.06591796875,-11,RELAX1,82,0,0,0.0,0.0,RELAX
